State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
VA,Virginia,2016,February,12 month-ending,Heroin (T40.1),353,100,0.0234396975,
VA,Virginia,2016,March,12 month-ending,Heroin (T40.1),374,100,0.0202697435,
VA,Virginia,2016,April,12 month-ending,Heroin (T40.1),379,100,0.017160151,
VA,Virginia,2016,May,12 month-ending,Heroin (T40.1),386,100,0.0201863354,
VA,Virginia,2016,June,12 month-ending,Heroin (T40.1),392,100,0.0185873606,
VA,Virginia,2016,July,12 month-ending,Heroin (T40.1),397,100,0.0154363867,
VA,Virginia,2016,August,12 month-ending,Heroin (T40.1),400,100,0.0154290034,
VA,Virginia,2016,September,12 month-ending,Heroin (T40.1),398,100,0.0123597936,
VA,Virginia,2016,October,12 month-ending,Heroin (T40.1),399,100,0.0107733744,
VA,Virginia,2016,November,12 month-ending,Heroin (T40.1),419,100,0.0138028342,
VA,Virginia,2016,December,12 month-ending,Heroin (T40.1),439,100,0.0198231168,
VA,Virginia,2017,January,12 month-ending,Heroin (T40.1),454,100,0.0212253066,*Likely underreported due to incomplete data
VA,Virginia,2015,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",192,100,0.0422561663,
VA,Virginia,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",191,100,0.0436722089,
VA,Virginia,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",198,100,0.0450793552,
VA,Virginia,2015,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",206,100,0.0419235129,
VA,Virginia,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",217,100,0.0434411605,
VA,Virginia,2015,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",214,100,0.0449438202,
VA,Virginia,2015,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",209,100,0.0447199605,
VA,Virginia,2015,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",230,100,0.0461325542,
VA,Virginia,2015,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",253,100,0.0414326489,
VA,Virginia,2015,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",256,100,0.0353362319,
VA,Virginia,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",261,100,0.0308832613,
VA,Virginia,2016,March,12 month-ending,Number of Deaths,64135,100,0.0202697435,
VA,Virginia,2016,April,12 month-ending,Number of Deaths,64102,100,0.017160151,
VA,Virginia,2016,May,12 month-ending,Number of Deaths,64400,100,0.0201863354,
VA,Virginia,2016,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",390,100,0.017160151,
VA,Virginia,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",417,100,0.0201863354,
VA,Virginia,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",447,100,0.0185873606,
VA,Virginia,2015,March,12 month-ending,Heroin (T40.1),260,100,0.0436722089,
VA,Virginia,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",650,100,0.0198231168,
VA,Virginia,2017,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",694,100,0.0212253066,*Likely underreported due to incomplete data
VA,Virginia,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),47,100,0.0461325542,
VA,Virginia,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),48,100,0.0414326489,
VA,Virginia,2015,January,12 month-ending,Percent with drugs specified,98.1230448384,100,0.0378465323,
VA,Virginia,2015,February,12 month-ending,Percent with drugs specified,98.0612244898,100,0.0422561663,
VA,Virginia,2015,March,12 month-ending,Percent with drugs specified,98.2438016529,100,0.0436722089,
VA,Virginia,2015,April,12 month-ending,Percent with drugs specified,98.1366459627,100,0.0450793552,
VA,Virginia,2015,May,12 month-ending,Percent with drugs specified,98.1500513875,100,0.0419235129,
VA,Virginia,2015,June,12 month-ending,Percent with drugs specified,98.1707317073,100,0.0434411605,
VA,Virginia,2015,July,12 month-ending,Percent with drugs specified,98.2581967213,100,0.0449438202,
VA,Virginia,2015,August,12 month-ending,Percent with drugs specified,98.3903420523,100,0.0447199605,
VA,Virginia,2015,September,12 month-ending,Percent with drugs specified,98.414271556,100,0.0461325542,
VA,Virginia,2015,October,12 month-ending,Percent with drugs specified,98.4251968504,100,0.0414326489,
VA,Virginia,2015,November,12 month-ending,Percent with drugs specified,98.2862903226,100,0.0353362319,
VA,Virginia,2015,January,12 month-ending,Number of Drug Overdose Deaths,959,100,0.0378465323,
VA,Virginia,2015,February,12 month-ending,Number of Drug Overdose Deaths,980,100,0.0422561663,
VA,Virginia,2015,March,12 month-ending,Number of Drug Overdose Deaths,968,100,0.0436722089,
VA,Virginia,2015,April,12 month-ending,Number of Drug Overdose Deaths,966,100,0.0450793552,
VA,Virginia,2015,May,12 month-ending,Number of Drug Overdose Deaths,973,100,0.0419235129,
VA,Virginia,2015,June,12 month-ending,Number of Deaths,64455,100,0.0434411605,
VA,Virginia,2015,July,12 month-ending,Number of Deaths,64525,100,0.0449438202,
VA,Virginia,2015,August,12 month-ending,Number of Deaths,64848,100,0.0447199605,
VA,Virginia,2015,September,12 month-ending,Number of Deaths,65030,100,0.0461325542,
VA,Virginia,2015,October,12 month-ending,Number of Deaths,65166,100,0.0414326489,
VA,Virginia,2015,November,12 month-ending,Number of Deaths,65089,100,0.0353362319,
VA,Virginia,2015,December,12 month-ending,Number of Deaths,64760,100,0.0308832613,
VA,Virginia,2016,January,12 month-ending,Number of Deaths,64036,100,0.0296708102,
VA,Virginia,2016,February,12 month-ending,Number of Deaths,63994,100,0.0234396975,
VA,Virginia,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),346,100,0.0212253066,*Likely underreported due to incomplete data
VA,Virginia,2015,January,12 month-ending,Cocaine (T40.5),125,100,0.0378465323,
VA,Virginia,2015,February,12 month-ending,Cocaine (T40.5),133,100,0.0422561663,
VA,Virginia,2016,June,12 month-ending,Number of Deaths,64560,100,0.0185873606,
VA,Virginia,2016,July,12 month-ending,Number of Deaths,64782,100,0.0154363867,
VA,Virginia,2016,August,12 month-ending,Number of Deaths,64813,100,0.0154290034,
VA,Virginia,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",474,100,0.0154363867,
VA,Virginia,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",514,100,0.0154290034,
VA,Virginia,2016,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",534,100,0.0123597936,
VA,Virginia,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",562,100,0.0107733744,
VA,Virginia,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",610,100,0.0138028342,
VA,Virginia,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),46,100,0.0450793552,
VA,Virginia,2016,January,12 month-ending,Cocaine (T40.5),168,100,0.0296708102,
VA,Virginia,2016,February,12 month-ending,Cocaine (T40.5),179,100,0.0234396975,
VA,Virginia,2016,March,12 month-ending,Cocaine (T40.5),202,100,0.0202697435,
VA,Virginia,2016,April,12 month-ending,Cocaine (T40.5),213,100,0.017160151,
VA,Virginia,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),315,100,0.0422561663,
VA,Virginia,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),314,100,0.0436722089,
VA,Virginia,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),292,100,0.0450793552,
VA,Virginia,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),286,100,0.0419235129,
VA,Virginia,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),276,100,0.0434411605,
VA,Virginia,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),272,100,0.0449438202,
VA,Virginia,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),285,100,0.0447199605,
VA,Virginia,2015,February,12 month-ending,Methadone (T40.3),95,100,0.0422561663,
VA,Virginia,2015,March,12 month-ending,Methadone (T40.3),91,100,0.0436722089,
VA,Virginia,2015,April,12 month-ending,Methadone (T40.3),91,100,0.0450793552,
VA,Virginia,2015,January,12 month-ending,Number of Deaths,63414,100,0.0378465323,
VA,Virginia,2015,February,12 month-ending,Number of Deaths,63896,100,0.0422561663,
VA,Virginia,2015,March,12 month-ending,Number of Deaths,64114,100,0.0436722089,
VA,Virginia,2015,April,12 month-ending,Number of Deaths,64331,100,0.0450793552,
VA,Virginia,2015,May,12 month-ending,Number of Deaths,64403,100,0.0419235129,
VA,Virginia,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),298,100,0.017160151,
VA,Virginia,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),312,100,0.0201863354,
VA,Virginia,2017,February,12 month-ending,Heroin (T40.1),460,100,0.0257205537,*Likely underreported due to incomplete data
VA,Virginia,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),321,100,0.0154363867,
VA,Virginia,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),317,100,0.0154290034,
VA,Virginia,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),330,100,0.0123597936,
VA,Virginia,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),340,100,0.0107733744,
VA,Virginia,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),345,100,0.0138028342,
VA,Virginia,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),342,100,0.0198231168,
VA,Virginia,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),273,100,0.0353362319,
VA,Virginia,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),274,100,0.0308832613,
VA,Virginia,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),271,100,0.0296708102,
VA,Virginia,2015,March,12 month-ending,Cocaine (T40.5),128,100,0.0436722089,
VA,Virginia,2015,April,12 month-ending,Cocaine (T40.5),132,100,0.0450793552,
VA,Virginia,2015,May,12 month-ending,Cocaine (T40.5),130,100,0.0419235129,
VA,Virginia,2016,September,12 month-ending,Number of Deaths,64726,100,0.0123597936,
VA,Virginia,2016,October,12 month-ending,Number of Deaths,64975,100,0.0107733744,
VA,Virginia,2017,February,12 month-ending,Methadone (T40.3),67,100,0.0257205537,*Likely underreported due to incomplete data
VA,Virginia,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),41,100,0.0422561663,
VA,Virginia,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),43,100,0.0436722089,
VA,Virginia,2015,November,12 month-ending,Cocaine (T40.5),157,100,0.0353362319,
VA,Virginia,2015,December,12 month-ending,Cocaine (T40.5),157,100,0.0308832613,
VA,Virginia,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),277,100,0.0414326489,
VA,Virginia,2016,July,12 month-ending,Cocaine (T40.5),237,100,0.0154363867,
VA,Virginia,2016,August,12 month-ending,Cocaine (T40.5),239,100,0.0154290034,
VT,Vermont,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),3,100,0,
VA,Virginia,2017,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",703,100,0.0257205537,*Likely underreported due to incomplete data
VA,Virginia,2016,June,12 month-ending,Cocaine (T40.5),224,100,0.0185873606,
VA,Virginia,2016,November,12 month-ending,Cocaine (T40.5),251,100,0.0138028342,
VA,Virginia,2016,December,12 month-ending,Cocaine (T40.5),257,100,0.0198231168,
VA,Virginia,2016,September,12 month-ending,Cocaine (T40.5),243,100,0.0123597936,
VA,Virginia,2016,October,12 month-ending,Cocaine (T40.5),246,100,0.0107733744,
VA,Virginia,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),290,100,0.0202697435,
VA,Virginia,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),349,100,0.0257205537,*Likely underreported due to incomplete data
VA,Virginia,2017,January,12 month-ending,Cocaine (T40.5),264,100,0.0212253066,*Likely underreported due to incomplete data
VA,Virginia,2017,February,12 month-ending,Cocaine (T40.5),273,100,0.0257205537,*Likely underreported due to incomplete data
VA,Virginia,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),319,100,0.0185873606,
VA,Virginia,2015,August,12 month-ending,Cocaine (T40.5),143,100,0.0447199605,
VA,Virginia,2015,September,12 month-ending,Cocaine (T40.5),146,100,0.0461325542,
VA,Virginia,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),282,100,0.0234396975,
VA,Virginia,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),43,100,0.0378465323,
VA,Virginia,2015,July,12 month-ending,Cocaine (T40.5),134,100,0.0449438202,
VA,Virginia,2016,May,12 month-ending,Cocaine (T40.5),222,100,0.0201863354,
VA,Virginia,2015,June,12 month-ending,Cocaine (T40.5),135,100,0.0434411605,
VA,Virginia,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),280,100,0.0461325542,
VA,Virginia,2015,October,12 month-ending,Cocaine (T40.5),156,100,0.0414326489,
VT,Vermont,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0,
VT,Vermont,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),5,100,0,*Likely underreported due to incomplete data
VT,Vermont,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),1,100,0,
VT,Vermont,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0,
VT,Vermont,2016,October,12 month-ending,Number of Drug Overdose Deaths,129,100,0,
VT,Vermont,2015,January,12 month-ending,Percent with drugs specified,100,100,0,
VT,Vermont,2015,February,12 month-ending,Percent with drugs specified,100,100,0,
VT,Vermont,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),4,100,0,*Likely underreported due to incomplete data
VT,Vermont,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),1,100,0,
VT,Vermont,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0,
VT,Vermont,2016,November,12 month-ending,Number of Drug Overdose Deaths,128,100,0,
VT,Vermont,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),3,100,0,
VT,Vermont,2017,January,12 month-ending,Number of Drug Overdose Deaths,137,100,0,*Likely underreported due to incomplete data
VT,Vermont,2017,February,12 month-ending,Number of Drug Overdose Deaths,139,100,0,*Likely underreported due to incomplete data
VT,Vermont,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),3,100,0,
VT,Vermont,2015,March,12 month-ending,Percent with drugs specified,98.7804878049,100,0,
VT,Vermont,2016,December,12 month-ending,Cocaine (T40.5),22,100,0,
VT,Vermont,2015,February,12 month-ending,Number of Drug Overdose Deaths,77,100,0,
VT,Vermont,2015,March,12 month-ending,Number of Drug Overdose Deaths,82,100,0,
VT,Vermont,2015,April,12 month-ending,Number of Drug Overdose Deaths,85,100,0,
VT,Vermont,2015,June,12 month-ending,Number of Drug Overdose Deaths,94,100,0,
VT,Vermont,2016,September,12 month-ending,Number of Drug Overdose Deaths,118,100,0,
VT,Vermont,2015,August,12 month-ending,Number of Drug Overdose Deaths,100,100,0,
VT,Vermont,2015,September,12 month-ending,Number of Drug Overdose Deaths,100,100,0,
VT,Vermont,2015,October,12 month-ending,Number of Drug Overdose Deaths,96,100,0,
VT,Vermont,2015,November,12 month-ending,Number of Drug Overdose Deaths,99,100,0,
VT,Vermont,2015,December,12 month-ending,Number of Drug Overdose Deaths,99,100,0,
VT,Vermont,2016,January,12 month-ending,Number of Drug Overdose Deaths,100,100,0,
VT,Vermont,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),3,100,0,
